datetime,BTC,ETH,LTC
2021-10-19 23:00:00,64303.14,3878.17,188.73
2021-10-20 00:00:00,64065.32,3871.37,187.4
2021-10-20 01:00:00,63842.82,3858.84,186.81
2021-10-20 02:00:00,63809.89,3848.58,186.66
2021-10-20 03:00:00,63865.84,3846.31,185.88
2021-10-20 04:00:00,64061.04,3858.51,186.62
2021-10-20 05:00:00,63792.75,3842.23,186.21
2021-10-20 06:00:00,63821.08,3839.0,186.03
2021-10-20 07:00:00,64006.42,3858.99,186.59
2021-10-20 08:00:00,64050.4,3852.22,187.86
2021-10-20 09:00:00,64024.16,3869.14,188.12
2021-10-20 10:00:00,63865.98,3854.95,187.43
2021-10-20 11:00:00,63807.69,3863.01,189.43
2021-10-20 12:00:00,64397.9,3934.29,191.12
2021-10-20 13:00:00,66039.75,4004.0,195.83
2021-10-20 14:00:00,66692.08,4049.0,198.34
2021-10-20 15:00:00,66890.92,4081.64,204.16
2021-10-20 16:00:00,66467.87,4077.65,206.55
2021-10-20 17:00:00,66373.42,4076.99,206.24
2021-10-20 18:00:00,66658.14,4122.85,207.68
2021-10-20 19:00:00,66415.24,4102.59,207.03
2021-10-20 20:00:00,66003.32,4108.58,207.37
2021-10-20 21:00:00,65809.33,4117.02,206.65
2021-10-20 22:00:00,65913.63,4127.23,205.82
2021-10-20 23:00:00,66026.54,4161.94,207.32
2021-10-21 00:00:00,65629.17,4189.33,210.56
2021-10-21 01:00:00,64986.94,4198.17,207.97
2021-10-21 02:00:00,64941.72,4195.34,208.88
2021-10-21 03:00:00,65066.06,4185.43,208.86
2021-10-21 04:00:00,65049.33,4167.38,208.41
2021-10-21 05:00:00,64831.69,4175.67,209.32
2021-10-21 06:00:00,64699.08,4157.0,206.03
2021-10-21 07:00:00,65101.71,4163.26,208.41
2021-10-21 08:00:00,65895.93,4195.91,208.61
2021-10-21 09:00:00,66202.79,4297.96,210.53
2021-10-21 10:00:00,65619.33,4307.87,209.2
2021-10-21 11:00:00,65748.1,4346.13,210.8
